Color_Beige,Color_Black,Color_Blue,Color_Green,Color_Grey,Color_Red,Color_Silver,Color_Violet,Color_White,Color_Yellow,Fuel_CNG,Fuel_Diesel,Fuel_Petrol,Age_08_04,KM,HP,Met_Color,Automatic,CC,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Parking_Assistant,Tow_Bar,Price
0,0,0,0,0,1,0,0,0,0,0,0,1,68,194545,86,0,0,1300,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5950
0,0,0,0,1,0,0,0,0,0,0,1,0,59,190900,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,7500
0,0,0,0,0,0,1,0,0,0,0,1,0,62,183500,72,1,0,2000,5,5,185,1140,0,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,7500
0,0,0,0,1,0,0,0,0,0,0,1,0,65,176184,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,6900
0,0,0,0,0,1,0,0,0,0,0,1,0,67,174833,72,0,0,2000,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,5751
0,0,0,1,0,0,0,0,0,0,0,0,1,68,155720,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,6950
0,0,0,0,0,0,0,1,0,0,0,0,1,67,155500,110,1,0,1600,5,5,69,1050,0,1,6,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,7950
0,1,0,0,0,0,0,0,0,0,0,1,0,59,154783,72,1,0,2000,3,5,185,1120,0,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,7750
0,0,0,1,0,0,0,0,0,0,0,1,0,64,154462,72,1,0,2000,5,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,7950
0,0,1,0,0,0,0,0,0,0,0,0,1,64,150585,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,8250
0,0,1,0,0,0,0,0,0,0,0,1,0,67,149000,90,1,0,2000,5,5,64,1135,0,0,3,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,6250
0,0,0,0,0,0,0,0,1,0,0,1,0,62,147636,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,9500
0,0,0,0,1,0,0,0,0,0,0,1,0,59,144521,72,1,0,2000,5,5,64,1135,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6900
0,1,0,0,0,0,0,0,0,0,1,0,0,64,144000,110,1,0,1600,3,6,72,1065,0,1,3,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,8450
0,0,0,0,0,1,0,0,0,0,0,1,0,65,140168,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,7350
0,1,0,0,0,0,0,0,0,0,0,0,1,68,140000,110,1,0,1600,5,5,85,1085,0,1,3,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,8950
0,1,0,0,0,0,0,0,0,0,0,1,0,60,139800,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6900
0,0,0,0,0,1,0,0,0,0,1,0,0,59,137050,110,1,0,1600,3,5,197,1078,0,1,3,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,8950
0,0,0,0,0,1,0,0,0,0,0,0,1,61,136956,110,0,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,8750
0,0,0,0,0,1,0,0,0,0,1,0,0,67,135337,110,1,0,1600,5,5,197,1120,0,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,7950
0,0,0,1,0,0,0,0,0,0,0,1,0,64,133769,72,1,0,2000,3,5,185,1120,0,1,3,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,8950
0,0,1,0,0,0,0,0,0,0,0,1,0,58,133405,72,1,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,8950
0,0,0,1,0,0,0,0,0,0,0,1,0,65,132807,72,1,0,2000,5,5,185,1135,1,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,8950
0,0,0,0,0,1,0,0,0,0,0,1,0,64,132393,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,7950
0,0,1,0,0,0,0,0,0,0,0,0,1,60,130270,110,0,0,1600,3,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,7750
0,0,0,0,1,0,0,0,0,0,0,1,0,59,130000,72,1,0,2000,4,5,185,1135,0,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7500
0,0,0,0,0,1,0,0,0,0,0,1,0,67,127000,72,1,0,2000,5,5,185,1135,1,1,3,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,8950
0,1,0,0,0,0,0,0,0,0,0,1,0,67,126800,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,9800
0,0,0,1,0,0,0,0,0,0,0,0,1,66,126452,110,1,0,1600,5,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,9450
0,0,0,0,0,1,0,0,0,0,0,1,0,62,125175,116,0,0,2000,5,5,185,1150,0,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8950
0,0,0,1,0,0,0,0,0,0,0,1,0,68,125000,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,8750
0,0,1,0,0,0,0,0,0,0,0,1,0,61,123000,72,0,0,2000,5,5,185,1135,1,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,10500
0,0,0,0,0,1,0,0,0,0,0,0,1,59,121626,86,0,0,1300,5,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,7995
0,1,0,0,0,0,0,0,0,0,0,0,1,64,120400,110,0,0,1600,5,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,10450
0,0,1,0,0,0,0,0,0,0,0,1,0,66,120000,72,0,0,2000,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9950
0,0,0,0,0,1,0,0,0,0,0,0,1,68,119541,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,9950
0,0,0,1,0,0,0,0,0,0,0,0,1,68,119500,110,1,0,1600,5,5,85,1070,1,0,12,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8950
0,0,0,0,0,0,1,0,0,0,0,0,1,68,119289,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,7950
0,0,1,0,0,0,0,0,0,0,0,0,1,57,118833,110,0,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,10950
0,0,0,0,1,0,0,0,0,0,0,1,0,64,118000,72,1,0,2000,5,5,185,1150,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,9950
0,0,0,1,0,0,0,0,0,0,0,0,1,68,117955,110,1,1,1600,4,5,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,8600
0,0,0,0,0,0,1,0,0,0,0,0,1,65,117609,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,7250
0,0,0,0,0,0,1,0,0,0,0,1,0,68,117000,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,6950
0,1,0,0,0,0,0,0,0,0,0,0,1,64,116000,86,0,0,1300,5,5,69,1045,0,0,3,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,8000
0,0,1,0,0,0,0,0,0,0,0,0,1,58,115715,110,0,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,9950
0,0,0,0,0,1,0,0,0,0,1,0,0,60,115191,110,1,0,1600,4,5,197,1079,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9450
0,1,0,0,0,0,0,0,0,0,0,0,1,68,115071,110,1,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,7950
0,0,0,0,0,1,0,0,0,0,1,0,0,63,115000,110,0,0,1600,3,5,197,1109,0,1,6,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,9450
0,0,0,1,0,0,0,0,0,0,0,0,1,64,114846,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,9950
0,0,0,0,0,0,0,0,1,0,0,1,0,65,114383,90,0,0,2000,3,5,64,1260,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6950
0,0,0,1,0,0,0,0,0,0,0,0,1,59,113700,110,1,0,1600,5,5,19,1065,1,1,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8250
0,1,0,0,0,0,0,0,0,0,0,0,1,67,113118,86,1,0,1300,3,5,69,1020,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,9950
0,0,1,0,0,0,0,0,0,0,0,0,1,59,112827,86,1,0,1300,5,5,69,1040,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,8250
0,0,0,1,0,0,0,0,0,0,0,0,1,68,112116,110,1,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,9950
0,1,0,0,0,0,0,0,0,0,0,0,1,66,112000,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,10500
0,0,0,0,1,0,0,0,0,0,0,1,0,62,112000,72,0,0,2000,4,5,64,1135,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7950
0,0,0,0,0,1,0,0,0,0,0,0,1,65,111769,110,0,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,9750
0,0,0,0,1,0,0,0,0,0,0,0,1,61,110853,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,9250
0,1,0,0,0,0,0,0,0,0,0,0,1,68,110287,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9500
0,0,0,1,0,0,0,0,0,0,0,0,1,62,109547,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,9950
0,0,0,0,1,0,0,0,0,0,0,0,1,63,109230,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,7750
0,0,0,0,0,1,0,0,0,0,0,0,1,68,109150,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,9500
0,0,0,0,0,0,1,0,0,0,0,0,1,67,108793,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,9950
0,0,1,0,0,0,0,0,0,0,0,0,1,64,106784,110,0,1,1600,3,5,19,1050,0,1,12,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,9750
0,0,0,0,0,1,0,0,0,0,0,0,1,58,105942,86,0,0,1300,5,5,69,1040,1,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,9750
0,0,0,0,0,0,1,0,0,0,0,0,1,59,105000,86,1,0,1300,3,5,19,1015,0,0,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,5950
0,1,0,0,0,0,0,0,0,0,0,0,1,62,105000,86,0,0,1300,5,5,69,1040,0,0,3,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,8500
0,0,0,0,1,0,0,0,0,0,0,0,1,68,104299,110,1,0,1600,5,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8495
0,0,0,0,1,0,0,0,0,0,0,0,1,67,104000,86,0,0,1300,3,5,69,1020,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,9250
0,0,0,1,0,0,0,0,0,0,0,0,1,68,104000,86,1,0,1300,3,5,19,1015,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6900
0,0,0,0,0,1,0,0,0,0,0,0,1,58,103458,86,1,0,1300,3,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,8950
0,0,0,1,0,0,0,0,0,0,0,0,1,63,103400,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,9500
0,1,0,0,0,0,0,0,0,0,0,0,1,63,102807,86,0,0,1300,5,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,9250
0,0,0,0,0,1,0,0,0,0,0,0,1,68,102494,110,0,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,9895
0,0,1,0,0,0,0,0,0,0,0,1,0,57,102300,72,1,0,2000,5,5,185,1135,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,9950
0,0,1,0,0,0,0,0,0,0,0,0,1,61,102106,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,7950
0,0,0,1,0,0,0,0,0,0,0,0,1,68,101889,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,8750
0,0,0,1,0,0,0,0,0,0,0,1,0,57,101791,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8250
0,0,1,0,0,0,0,0,0,0,0,0,1,63,101469,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,8950
0,0,0,0,0,1,0,0,0,0,0,0,1,68,101001,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,8950
0,0,0,0,0,1,0,0,0,0,0,0,1,61,100748,110,0,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,8950
0,0,0,0,0,1,0,0,0,0,0,0,1,65,100550,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,8950
0,0,0,0,1,0,0,0,0,0,0,0,1,67,99781,110,1,0,1600,5,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,9450
0,0,0,0,0,0,1,0,0,0,0,0,1,59,98658,86,1,0,1300,3,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,8950
0,0,0,0,1,0,0,0,0,0,0,0,1,65,98500,110,1,0,1600,5,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,9250
0,0,0,1,0,0,0,0,0,0,0,0,1,64,98291,86,0,0,1300,4,5,69,1000,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8750
1,0,0,0,0,0,0,0,0,0,0,0,1,61,97648,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,9950
0,1,0,0,0,0,0,0,0,0,0,0,1,61,97425,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,9950
0,0,1,0,0,0,0,0,0,0,0,0,1,65,97173,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,9900
0,0,0,0,1,0,0,0,0,0,0,0,1,66,97046,86,1,0,1300,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8950
0,1,0,0,0,0,0,0,0,0,0,0,1,67,96000,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,8950
0,0,0,0,0,1,0,0,0,0,0,1,0,60,96000,72,0,0,2000,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12250
0,0,0,1,0,0,0,0,0,0,0,0,1,67,95750,110,1,0,1600,5,5,85,1070,0,1,6,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9250
0,0,0,0,0,0,1,0,0,0,0,0,1,61,95147,110,1,0,1600,3,5,85,1050,0,1,6,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,10250
0,0,0,0,0,1,0,0,0,0,0,0,1,68,95000,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,8950
0,0,0,0,0,0,1,0,0,0,0,0,1,65,95000,110,1,0,1600,3,5,69,1050,0,1,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7999
0,1,0,0,0,0,0,0,0,0,0,0,1,66,94606,110,0,0,1600,3,5,85,1065,0,0,6,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,9900
0,0,0,0,0,1,0,0,0,0,0,0,1,63,94504,86,1,0,1300,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8250
0,0,0,1,0,0,0,0,0,0,0,0,1,65,93428,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,10500
0,0,1,0,0,0,0,0,0,0,0,0,1,65,93408,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8450
0,0,0,0,0,0,1,0,0,0,0,0,1,68,93296,110,1,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,9900
0,0,0,0,0,1,0,0,0,0,0,0,1,62,93098,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,10500
0,0,0,1,0,0,0,0,0,0,0,1,0,67,92922,72,1,0,2000,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8500
0,0,0,1,0,0,0,0,0,0,0,0,1,61,92498,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,9500
0,0,0,0,0,1,0,0,0,0,0,0,1,65,92226,110,0,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,9450
0,0,0,0,0,1,0,0,0,0,0,1,0,68,91505,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,9900
0,0,1,0,0,0,0,0,0,0,0,0,1,64,91333,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,8250
0,0,0,0,0,0,1,0,0,0,0,0,1,65,91246,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8750
0,0,0,0,1,0,0,0,0,0,0,0,1,58,91000,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,9500
0,0,0,0,0,1,0,0,0,0,0,0,1,68,90727,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,8450
0,0,0,0,0,1,0,0,0,0,0,0,1,62,90000,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8490
0,0,0,0,0,1,0,0,0,0,0,0,1,60,89576,110,0,0,1600,4,5,69,1035,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8750
0,0,1,0,0,0,0,0,0,0,0,0,1,64,89145,86,1,0,1300,3,5,69,1025,0,1,3,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,9750
0,0,0,0,0,0,0,0,1,0,0,0,1,63,89000,110,1,0,1600,5,5,85,1085,0,0,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9950
0,0,0,0,0,1,0,0,0,0,0,0,1,68,88807,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,8500
0,0,0,0,1,0,0,0,0,0,0,0,1,63,88685,110,0,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8450
0,0,0,0,0,1,0,0,0,0,0,0,1,62,88667,110,1,0,1600,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,7900
0,0,0,1,0,0,0,0,0,0,0,0,1,57,88480,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,8750
0,0,0,0,0,1,0,0,0,0,0,0,1,61,88127,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,7950
0,0,1,0,0,0,0,0,0,0,0,0,1,62,88000,86,0,0,1300,3,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,6900
0,0,0,0,1,0,0,0,0,0,0,0,1,65,87821,86,1,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,8150
0,0,0,1,0,0,0,0,0,0,0,0,1,59,87654,86,1,1,1300,5,5,85,1065,1,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,10995
0,0,0,0,0,1,0,0,0,0,0,0,1,59,86888,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,8900
0,1,0,0,0,0,0,0,0,0,0,0,1,59,86871,86,1,0,1300,5,5,69,1040,0,1,3,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,9500
0,0,0,0,0,0,1,0,0,0,0,0,1,68,86714,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,8950
0,0,0,0,0,1,0,0,0,0,0,0,1,65,85889,110,0,0,1600,3,6,85,1065,0,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,11500
0,0,0,0,0,0,1,0,0,0,0,0,1,62,85000,110,1,0,1600,3,5,69,1050,0,0,6,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,10450
0,1,0,0,0,0,0,0,0,0,0,0,1,60,85000,86,1,0,1300,3,5,69,1025,1,1,3,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,10500
0,0,0,0,0,0,1,0,0,0,0,0,1,68,84976,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,9250
0,0,0,0,0,0,1,0,0,0,0,0,1,65,84558,110,1,0,1600,5,5,19,1120,0,1,12,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,10950
0,0,0,0,0,0,1,0,0,0,0,0,1,62,84549,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,10450
0,0,0,0,1,0,0,0,0,0,0,0,1,68,84482,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,9250
0,0,0,0,1,0,0,0,0,0,0,0,1,62,83908,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,8750
0,0,0,0,0,1,0,0,0,0,0,0,1,67,83560,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,8750
0,0,0,0,1,0,0,0,0,0,0,0,1,68,83000,107,1,1,1600,5,5,85,1100,1,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,9800
0,0,1,0,0,0,0,0,0,0,0,0,1,64,82723,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,8250
0,1,0,0,0,0,0,0,0,0,0,0,1,62,82421,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,10450
0,0,0,0,0,1,0,0,0,0,0,0,1,58,82254,110,0,0,1600,5,5,69,1050,0,1,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,9750
0,0,0,0,0,1,0,0,0,0,0,0,1,61,82115,110,1,0,1600,3,5,85,1055,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,8950
0,0,1,0,0,0,0,0,0,0,0,0,1,65,82000,86,1,0,1300,3,5,69,1015,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7450
0,1,0,0,0,0,0,0,0,0,0,0,1,68,81965,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,8450
0,0,0,0,1,0,0,0,0,0,0,0,1,66,81250,110,0,0,1600,3,5,19,1050,0,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,8250
0,1,0,0,0,0,0,0,0,0,0,0,1,65,81192,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,10950
0,0,0,0,0,0,1,0,0,0,0,0,1,61,81170,110,1,0,1600,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,8950
0,0,0,0,0,1,0,0,0,0,0,0,1,66,81083,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8750
0,1,0,0,0,0,0,0,0,0,0,0,1,61,80714,110,1,0,1600,5,5,85,1075,1,1,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10450
0,0,0,0,0,1,0,0,0,0,0,0,1,57,80470,110,0,0,1600,5,5,85,1085,1,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,65,80439,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,8450
0,1,0,0,0,0,0,0,0,0,0,0,1,59,80430,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,9950
0,0,0,1,0,0,0,0,0,0,0,0,1,68,80426,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,9950
0,0,0,0,0,1,0,0,0,0,0,0,1,62,80265,86,0,0,1300,3,5,69,1015,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8750
0,0,0,1,0,0,0,0,0,0,0,0,1,65,80153,110,0,0,1600,5,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,9950
